dimension,lattice_size,alpha,gamma,g^4,D(p),error,p,acceptance_rate,warmup_steps,production_steps,sample_every,base_leapfrog_steps,base_seed,retained_configurations,seed
2,32,1.0,1.0,20.0,0.2635657652146346,0.003568440279830527,1.1780972450961724,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.24618908307769835,0.00305411888311869,1.3744467859455345,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.22321039878038584,0.0030662279732572607,1.5707963267948966,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.20240427991859755,0.0024707175205634147,1.7671458676442586,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.184364467463981,0.0026675958484610692,1.9634954084936207,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.17403119586393528,0.0022695979714204497,2.1598449493429825,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.16679673481089802,0.0022952035463174167,2.356194490192345,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.16140895310250844,0.0021534053885082513,2.552544031041707,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.15550011712188297,0.0020500393333431673,2.748893571891069,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.153477261989877,0.0018810218821623623,2.945243112740431,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.15153261599259377,0.0028247922520409376,3.141592653589793,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.153477261989877,0.0018810218821623623,3.3379421944391554,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.15550011712188294,0.0020500393333431634,3.5342917352885173,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.16140895310250844,0.0021534053885082513,3.730641276137879,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.16679673481089802,0.0022952035463174167,3.9269908169872414,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.17403119586393528,0.0022695979714204497,4.123340357836604,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.18436446746398102,0.0026675958484610692,4.319689898685965,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.20240427991859755,0.0024707175205634147,4.516039439535327,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.22321039878038584,0.0030662279732572607,4.71238898038469,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.24618908307769835,0.00305411888311869,4.908738521234052,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.2635657652146346,0.003568440279830527,5.105088062083414,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.29287372164604525,0.003459199524330955,5.301437602932776,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.3183102109811984,0.0046112877112875926,5.497787143782138,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.3500160866219763,0.004534663828010154,5.6941366846315,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.37576195222291014,0.004783716746795238,5.890486225480862,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.39057655526372936,0.005042087172626853,6.086835766330224,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,40.0,0.28892451992026374,0.005418041738360203,0.0,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.2834557863957962,0.0031735669793177494,0.19634954084936207,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.2804496873375685,0.004111741730869365,0.39269908169872414,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.26391084199136544,0.0028461705397407923,0.5890486225480862,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.24888086963838416,0.002997959694868137,0.7853981633974483,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.23223169518572864,0.0030358863489161167,0.9817477042468103,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.21136481939095791,0.002804359789128816,1.1780972450961724,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.19315955238108093,0.002613713117908425,1.3744467859455345,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.1863088218173911,0.0023619642760857097,1.5707963267948966,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.1702835142994978,0.0020105570237159147,1.7671458676442586,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.1620913107275904,0.001955455371082828,1.9634954084936207,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.1534274200526406,0.0020746249219199234,2.1598449493429825,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.14524399590547685,0.001859965933939222,2.356194490192345,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.13997437594227014,0.0018139333050624037,2.552544031041707,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.13658583049103806,0.0018319225642977049,2.748893571891069,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.13417241073212072,0.002110298288004205,2.945243112740431,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.13159263023521597,0.0030973176099667213,3.141592653589793,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.13417241073212072,0.002110298288004205,3.3379421944391554,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.13658583049103803,0.0018319225642977049,3.5342917352885173,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.13997437594227014,0.0018139333050624037,3.730641276137879,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.14524399590547687,0.00185996593393922,3.9269908169872414,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.1534274200526406,0.0020746249219199234,4.123340357836604,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.1620913107275904,0.001955455371082828,4.319689898685965,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.1702835142994978,0.0020105570237159147,4.516039439535327,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.1863088218173911,0.0023619642760857097,4.71238898038469,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.19315955238108093,0.002613713117908425,4.908738521234052,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.21136481939095791,0.002804359789128816,5.105088062083414,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.23223169518572864,0.0030358863489161167,5.301437602932776,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.24888086963838416,0.0029979596948681345,5.497787143782138,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.26391084199136544,0.0028461705397407923,5.6941366846315,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.2804496873375684,0.0041117417308693584,5.890486225480862,0.9723,5000,60000,10,20,,6000,2904731655
2,32,1.0,1.0,40.0,0.2834557863957962,0.0031735669793177494,6.086835766330224,0.9723,5000,60000,10,20,,6000,2904731655
